26,11338,16308
26,16308,10323
26,10323,11523
27,11506,16703
27,16703,10412
27,10412,11057
27,11057,17188
27,17188,20414
27,20414,11506
28,10756,34475
28,34475,28548
28,28548,22362
28,22362,16081
28,16081,10256
28,10256,10756
29,12055,19656
29,19656,11266
29,11266,22463
29,22463,22417
29,22417,19574
29,19574,12055
30,23899,12248
30,12248,16496
30,16496,10365
30,10365,12175
30,12175,18223
30,18223,23899
31,22791,12101
31,12101,12176
31,12176,23056
31,23056,20458
31,20458,12547
31,12547,22791
32,15581,35754
32,35754,19512
32,19512,19504
32,19504,27006
32,27006,12681
32,12681,15581
33,10634,22501
33,22501,16672
33,16672,16671
33,16671,16415
33,16415,10344
33,10344,10634
34,11742,17613
34,17613,10619
34,10619,12200
34,12200,18460
34,18460,10861
34,10861,11742
35,12611,24606
35,24606,21743
35,21743,13348
35,13348,18546
35,18546,10887
35,10887,12611
36,26089,20218
36,20218,14840
36,14840,24299
36,24299,20721
36,20721,12956
36,12956,26089
37,27616,12748
37,12748,12974
37,12974,27923
37,27923,22036
37,22036,12788
37,12788,27616
38,21874,11927
38,11927,17652
38,17652,10630
38,10630,12020
38,12020,17796
38,17796,21874
39,16492,10359
39,10359,21908
39,21908,26651
39,26651,17439
39,17439,10589
39,10589,16492
40,16145,10271
40,10271,11844
40,11844,23343
40,23343,16374
40,16374,10335
40,10335,16145
41,24008,16538
41,16538,10373
41,10373,23010
41,23010,16269
41,16269,10309
41,10309,24008
42,28262,17929
42,17929,16522
42,16522,10710
42,10710,16169
42,16169,24893
42,24893,28262
43,24077,18359
43,18359,18361
43,18361,10833
43,10833,32277
43,32277,13488
43,13488,24077
44,28320,17945
44,17945,16035
44,16035,16034
44,16034,16165
44,16165,18735
44,18735,28320
45,24145,12277
45,12277,18300
45,18300,24124
45,24124,16578
45,16578,16586
45,16586,24145
46,24172,20155
46,20155,12279
46,12279,18800
46,18800,22910
46,22910,10302
46,10302,24172
47,26152,14566
47,14566,24248
47,24248,32717
47,32717,18771
47,18771,16212
47,16212,26152
48,28505,17977
48,17977,10722
48,10722,25719
48,25719,14844
48,14844,24334
48,24334,28505
49,28831,18031
49,18031,18024
49,18024,18886
49,18886,12117
49,12117,16224
49,16224,28831
50,13747,13334
50,13334,18532
50,18532,10882
50,10882,16648
50,16648,10398
50,10398,13747
51,29147,28611
51,28611,22447
51,22447,12057
51,12057,27621
51,27621,10661
51,10661,29147
52,10818,24440
52,24440,12317
52,12317,18660
52,18660,30389
52,30389,18316
52,18316,10818
53,10738,28174
53,28174,15649
53,15649,24531
53,24531,28818
53,28818,18013
53,18013,10738
54,33951,13872
54,13872,33904
54,33904,13866
54,13866,26553
54,26553,26421
54,26421,33951
55,29070,29054
55,29054,18048
55,18048,10748
55,10748,27677
55,27677,10664
55,10664,29070
56,10760,11064
56,11064,16296
56,16296,24656
56,24656,12344
56,12344,18074
56,18074,10760
57,27358,16716
57,16716,24691
57,24691,16715
57,16715,10419
57,10419,18903
57,18903,27358
58,12394,19157
58,19157,24724
58,24724,13020
58,13020,18097
58,18097,10769
58,10769,12394
59,32377,18710
59,18710,10935
59,10935,22885
59,22885,22875
59,22875,25499
59,25499,32377
60,14240,26173
60,26173,19211
60,19211,11108
60,11108,34901
60,34901,18370
60,18370,14240
61,29484,13033
61,13033,13483
61,13483,35000
61,35000,16172
61,16172,14722
61,14722,29484
62,18115,24813
62,24813,16756
62,16756,10434
62,10434,24828
62,24828,18113
62,18113,18115
63,17908,10703
63,10703,16782
63,16782,10440
63,10440,16570
63,16570,12046
63,12046,17908
64,22183,35209
64,35209,29600
64,29600,13046
64,13046,35254
64,35254,22181
64,22181,22183
65,14125,19674
65,19674,19673
65,19673,13262
65,13262,29544
65,29544,19281
65,19281,14125
66,16237,12122
66,12122,16234
66,16234,25655
66,25655,17064
66,17064,10512
66,10512,16237
67,30596,18356
67,18356,10831
67,10831,35439
67,35439,16181
67,16181,14796
67,14796,30596
68,24970,12397
68,12397,20065
68,20065,11405
68,11405,13735
68,13735,35191
68,35191,24970
69,14295,35561
69,35561,25004
69,25004,13070
69,13070,18150
69,18150,10784
69,10784,14295
70,18188,10790
70,10790,16852
70,16852,10452
70,10452,18917
70,18917,11007
70,11007,18188
71,14692,35834
71,35834,31377
71,31377,13316
71,13316,35892
71,35892,16862
71,16862,14692
72,10461,36016
72,36016,29903
72,29903,13094
72,13094,36073
72,36073,16875
72,16875,10461
73,25141,12418
73,12418,18218
73,18218,10797
73,10797,16342
73,16342,10333
73,10333,25141
74,21130,21129
74,21129,19372
74,19372,25183
74,25183,16894
74,16894,10466
74,10466,21130
75,15531,21516
75,21516,11823
75,11823,13172
75,13172,36386
75,36386,19686
75,19686,15531
76,14202,19910
76,19910,11352
76,11352,12904
76,12904,35315
76,35315,19375
76,19375,14202
77,19216,26169
77,26169,28393
77,28393,25281
77,25281,25298
77,25298,12443
77,12443,19216
78,22969,25345
78,25345,16927
78,16927,10482
78,10482,17969
78,17969,22980
78,22980,22969
79,30203,30164
79,30164,20122
79,20122,32960
79,32960,36731
79,36731,32927
79,32927,30203
80,18423,10851
80,10851,30053
80,30053,36904
80,36904,30015
80,30015,13248
80,13248,18423
81,19884,34718
81,34718,32344
81,32344,24026
81,24026,12261
81,12261,17387
81,17387,19884
82,13120,19712
82,19712,26801
82,26801,17493
82,17493,28725
82,28725,12914
82,12914,13120
83,16981,20658
83,20658,31331
83,31331,13308
83,13308,37129
83,37129,35565
83,35565,16981
84,19477,25475
84,25475,12466
84,12466,14376
84,14376,28735
84,28735,16989
84,16989,19477
85,37201,19979
85,19979,17008
85,17008,21159
85,21159,11719
85,11719,13554
85,13554,37201
86,33293,18891
86,18891,11002
86,11002,13714
86,13714,16335
86,16335,26717
86,26717,33293
87,30121,19441
87,19441,11191
87,11191,17033
87,17033,17032
87,17032,12935
87,12935,30121
88,32781,30306
88,30306,21098
88,21098,18294
88,18294,10816
88,10816,37355
88,37355,32781
89,29399,18094
89,18094,10768
89,10768,30184
89,30184,17060
89,17060,14585
89,14585,29399
90,33332,32834
90,32834,30246
90,30246,29580
90,29580,14173
90,14173,19331
90,19331,33332
91,32670,30289
91,30289,16252
91,16252,17100
91,17100,23148
91,23148,12151
91,12151,32670
92,16462,36672
92,36672,33084
92,33084,18844
92,18844,10987
92,10987,13665
92,13665,16462
93,37573,36623
93,36623,17122
93,17122,36839
93,36839,14601
93,14601,36660
93,36660,37573
94,14815,20789
94,20789,20788
94,20788,33138
94,33138,37435
94,37435,20167
94,20167,14815
95,18340,10828
95,10828,14922
95,14922,37670
95,37670,25831
95,25831,18336
95,18336,18340
96,37866,17163
96,17163,21543
96,21543,37816
96,37816,28569
96,28569,12888
96,12888,37866
97,10772,27429
97,27429,17695
97,17695,14760
97,14760,29468
97,29468,18111
97,18111,10772
98,34002,19054
98,19054,11048
98,11048,23276
98,23276,23264
98,23264,25987
98,25987,34002
99,26038,12545
99,12545,19841
99,19841,11331
99,11331,38149
99,38149,15021
99,15021,26038
100,38313,20497
100,20497,15357
100,15357,31472
100,31472,18529
100,18529,31429
100,31429,38313
101,31709,33936
101,33936,38385
101,38385,33888
101,33888,31756
101,31756,31710
101,31710,31709
102,18391,20569
102,20569,36572
102,36572,28355
102,28355,17963
102,17963,17962
102,17962,18391
103,24215,24175
103,24175,13660
103,13660,30676
103,30676,24183
103,24183,24190
103,24190,24215
104,26224,12566
104,12566,25265
104,25265,20583
104,20583,19747
104,19747,26215
104,26215,26224
105,38535,36978
105,36978,20889
105,20889,29725
105,29725,18146
105,18146,10783
105,10783,38535
106,26275,13229
106,13229,18398
106,18398,10843
106,10843,12575
106,12575,20670
106,20670,26275
107,28007,18871
107,18871,26309
107,26309,17320
107,17320,10557
107,10557,27990
107,27990,28007
108,38768,15199
108,15199,38744
108,38744,28996
108,28996,12952
108,12952,38812
108,38812,38768
109,20305,30957
109,30957,30956
109,30956,34315
109,34315,30843
109,30843,17338
109,17338,20305
110,31245,13298
110,13298,13312
110,13312,19527
110,19527,20802
110,20802,38190
110,38190,31245
111,23610,12203
111,12203,13902
111,13902,30911
111,30911,23624
111,23624,12207
111,12207,23610
112,26004,17202
112,17202,10532
112,10532,31190
112,31190,23075
112,23075,23062
112,23062,26004
113,37046,37054
113,37054,14649
113,14649,38976
113,38976,20871
113,20871,15552
113,15552,37046
114,38070,34146
114,34146,19075
114,19075,11058
114,11058,27189
114,27189,27179
114,27179,38070
115,13890,20741
115,20741,34213
115,34213,19090
115,19090,33967
115,33967,13874
115,13874,13890
116,39184,37991
116,37991,15806
116,15806,26055
116,26055,20859
116,20859,38040
116,38040,39184
117,39234,15820
117,15820,39224
117,39224,29114
117,29114,12970
117,12970,39250
117,39250,39234
118,13970,20333
118,20333,31853
118,31853,18624
118,18624,29252
118,29252,12995
118,12995,13970
119,37783,26653
119,26653,17454
119,17454,17458
119,17458,12641
119,12641,13404
119,13404,37783
120,17464,17468
120,17468,32912
120,32912,13630
120,13630,30983
120,30983,30935
120,30935,17464
121,19550,31909
121,31909,13406
121,13406,19646
121,19646,22806
121,22806,19548
121,19548,19550
122,14082,25417
122,25417,16976
122,16976,10495
122,10495,19996
122,19996,11387
122,11387,14082
123,26944,26909
123,26909,13413
123,13413,26771
123,26771,21143
123,21143,26919
123,26919,26944
124,18480,28092
124,28092,17895
124,17895,10702
124,10702,26868
124,26868,12666
124,12666,18480
125,10604,31540
125,31540,36102
125,36102,31500
125,31500,26885
125,26885,17545
125,17545,10604
126,10399,26819
126,26819,17523
126,17523,10599
126,10599,24424
126,24424,16658
126,16658,10399
127,32128,18663
127,18663,10916
127,10916,39630
127,39630,36204
127,36204,22157
127,22157,32128
128,38265,33436
128,33436,27493
128,27493,27505
128,27505,27482
128,27482,12944
128,12944,38265
129,17248,10540
129,10540,10839
129,10839,35806
129,35806,19531
129,19531,11218
129,11218,17248
130,27087,15493
130,15493,21221
130,21221,11740
130,11740,39701
130,39701,15556
130,15556,27087
131,12701,17618
131,17618,10622
131,10622,19542
131,19542,16065
131,16065,14330
131,14330,12701
132,31686,27026
132,27026,17577
132,17577,26513
132,26513,26538
132,26538,21782
132,21782,31686
133,25108,19966
133,19966,35715
133,35715,39826
133,39826,35673
133,35673,14308
133,14308,25108
134,23800,23789
134,23789,37733
134,37733,33738
134,33738,19002
134,19002,18018
134,18018,23800
135,25210,12430
135,12430,19678
135,19678,33808
135,33808,19023
135,19023,11039
135,11039,25210
136,40043,21528
136,21528,11830
136,11830,17671
136,17671,34576
136,34576,14017
136,14017,40043
137,25913,17171
137,17171,10529
137,10529,21508
137,21508,21507
137,21507,20050
137,20050,25913
138,11842,31179
138,31179,18477
138,18477,10866
138,10866,40090
138,40090,21564
138,21564,11842
139,26995,12678
139,12678,13350
139,13350,18569
139,18569,10890
139,10890,18962
139,18962,26995
140,23578,16432
140,16432,10348
140,10348,12195
140,12195,21355
140,21355,16123
140,16123,23578
141,17729,10651
141,10651,40237
141,40237,29197
141,29197,12982
141,12982,40293
141,40293,17729
142,29818,18182
142,18182,10789
142,10789,39513
142,39513,21259
142,21259,23452
142,23452,29818
143,27837,17810
143,17810,10675
143,10675,22526
143,22526,23725
143,23725,10356
143,10356,27837
144,21419,38122
144,38122,15008
144,15008,39785
144,39785,39036
144,39036,15611
144,15611,21419
145,40135,15716
145,15716,27539
145,27539,33580
145,33580,13787
145,13787,40501
145,40501,40135
146,23661,12213
146,12213,13934
146,13934,26583
146,26583,17403
146,17403,10581
146,10581,23661
147,36702,14561
147,14561,31737
147,31737,31695
147,31695,17774
147,17774,17778
147,17778,36702
148,22556,16139
148,16139,10270
148,10270,27897
148,27897,28077
148,28077,12804
148,12804,22556
149,10845,27971
149,27971,26609
149,26609,27805
149,27805,30809
149,30809,18403
149,18403,10845
150,31637,18564
150,18564,10889
150,10889,40768
150,40768,40375
150,40375,15973
150,15973,31637
151,13858,21666
151,21666,21949
151,21949,39923
151,39923,28801
151,28801,12928
151,12928,13858
152,11811,26685
152,26685,12642
152,12642,21057
152,21057,11696
152,11696,21474
152,21474,11811
153,22017,17832
153,17832,22143
153,22143,12023
153,12023,15795
153,15795,40871
153,40871,22017
154,10668,22003
154,22003,21902
154,21902,20981
154,20981,27744
154,27744,17791
154,17791,10668
155,40908,39858
155,39858,16001
155,16001,30545
155,30545,18335
155,18335,10827
155,10827,40908
156,40706,21906
156,21906,11937
156,11937,38712
156,38712,15190
156,15190,38630
156,38630,40706
157,15660,39356
157,39356,27250
157,27250,27267
157,27267,27291
157,27291,15984
157,15984,15660
158,22039,11988
158,11988,15858
158,15858,40210
158,40210,21670
158,21670,11869
158,11869,22039
159,15711,29982
159,29982,18214
159,18214,10796
159,10796,31997
159,31997,17900
159,17900,15711
160,32038,20393
160,20393,35168
160,35168,19353
160,19353,35077
160,35077,32084
160,32084,32038
161,24497,15704
161,15704,13853
161,13853,27343
161,27343,17655
161,17655,24470
161,24470,24497
162,23955,19385
162,19385,28220
162,28220,24436
162,24436,23966
162,23966,12318
162,12318,23955
163,19255,28285
163,28285,18763
163,18763,10948
163,10948,19149
163,19149,12843
163,12843,19255
164,28365,20611
164,20611,20615
164,20615,28338
164,28338,28376
164,28376,28326
164,28326,28365
165,25329,12444
165,12444,18782
165,18782,22316
165,22316,12865
165,12865,24128
165,24128,25329
166,28477,13668
166,13668,20281
166,20281,28459
166,28459,20204
166,20204,11446
166,11446,28477
167,28526,34403
167,34403,28519
167,28519,22367
167,22367,25864
167,25864,28537
167,28537,28526
168,28585,26863
168,26863,18955
168,18955,17993
168,17993,12891
168,12891,21682
168,21682,28585
169,28626,30086
169,30086,28649
169,28649,22459
169,22459,36294
169,36294,28636
169,28636,28626
170,18004,25450
170,25450,12463
170,12463,12911
170,12911,19570
170,19570,11240
170,11240,18004
171,21574,11845
171,11845,21454
171,21454,11804
171,11804,28787
171,28787,21570
171,21570,21574
172,12934,25553
172,25553,28851
172,28851,25540
172,25540,25533
172,25533,10739
172,10739,12934
173,23486,28907
173,28907,28895
173,28895,28948
173,28948,28923
173,28923,12940
173,12940,23486
174,28974,10558
174,10558,22513
174,22513,12065
174,12065,12950
174,12950,26321
174,26321,28974
175,22535,13945
175,13945,10576
175,10576,21001
175,21001,29017
175,29017,23714
175,23714,22535
176,34185,29088
176,29088,13923
176,13923,26640
176,26640,12632
176,12632,12969
176,12969,34185
177,27528,29167
177,29167,27517
177,27517,21661
177,21661,17815
177,17815,22567
177,22567,27528
178,29235,13966
178,13966,20775
178,20775,11608
178,11608,29242
178,29242,29205
178,29205,29235
179,24711,12350
179,12350,29315
179,29315,13729
179,13729,29308
179,29308,18090
179,18090,24711
180,34678,29360
180,29360,14041
180,14041,34641
180,34641,29371
180,29371,34632
180,34632,34678
181,29459,29435
181,29435,13022
181,13022,23931
181,23931,29444
181,29444,29438
181,29438,29459
182,29512,18129
182,18129,10774
182,10774,29497
182,29497,29522
182,29522,14194
182,14194,29512
183,29551,29592
183,29592,29588
183,29588,22756
183,22756,24875
183,24875,29562
183,29562,29551
184,18810,10971
184,10971,22915
184,22915,22740
184,22740,29640
184,29640,13054
184,13054,18810
185,29701,10293
185,10293,26243
185,26243,29687
185,29687,26233
185,26233,22776
185,22776,29701
186,16640,16186
186,16186,18943
186,18943,29747
186,29747,18178
186,18178,10785
186,10785,16640
187,27588,29787
187,29787,29775
187,29775,35697
187,35697,29800
187,29800,14312
187,14312,27588
188,13090,25103
188,25103,29848
188,29848,13087
188,13087,19555
188,19555,11235
188,11235,13090
189,36270,29935
189,29935,29924
189,29924,36224
189,36224,29947
189,29947,36239
189,36239,36270
190,13115,14610
190,14610,30004
190,30004,25261
190,25261,17274
190,17274,10549
190,10549,13115
191,28651,12901
191,12901,18235
191,18235,10799
191,10799,22426
191,22426,22413
191,22413,28651
192,30115,19361
192,19361,11160
192,11160,30102
192,30102,18248
192,18248,10801
192,10801,30115
193,12486,18261
193,18261,10803
193,10803,30174
193,30174,18271
193,18271,25637
193,25637,12486
194,29576,18796
194,18796,10966
194,10966,22925
194,22925,20141
194,20141,19418
194,19418,29576
195,18287,25736
195,25736,12501
195,12501,20116
195,20116,22947
195,22947,12124
195,12124,18287
196,32676,32773
196,32773,30336
196,30336,13158
196,13158,30274
196,30274,30345
196,30345,32676
197,33634,30409
197,30409,30397
197,30397,30427
197,30427,30421
197,30421,23021
197,23021,33634
198,25205,12427
198,12427,12726
198,12726,27402
198,27402,20381
198,20381,20312
198,20312,25205
199,27986,30516
199,30516,30503
199,30503,37705
199,37705,30531
199,30531,27984
199,27984,27986
200,32478,30569
200,30569,13516
200,13516,32298
200,32298,30585
200,30585,32324
200,32324,32478
201,30667,30626
201,30626,30625
201,30625,18378
201,18378,26192
201,26192,12562
201,12562,30667
202,23243,30687
202,30687,23232
202,23232,23125
202,23125,30706
202,30706,13213
202,13213,23243
203,30779,15158
203,15158,38617
203,38617,30744
203,30744,15154
203,15154,27823
203,27823,30779
204,18419,26374
204,26374,12593
204,12593,18414
204,18414,17342
204,17342,10560
204,10560,18419
205,16959,10488
205,10488,30902
205,30902,14627
205,14627,30890
205,30890,13244
205,13244,16959
206,30988,30958
206,30958,30945
206,30945,18450
206,18450,10852
206,10852,30970
206,30970,30988
207,31040,31019
207,31019,13260
207,13260,24909
207,24909,31005
207,31005,10855
207,10855,31040
208,17750,10662
208,10662,27625
208,27625,23363
208,23363,31078
208,31078,23352
208,23352,17750
209,22151,21200
209,21200,26815
209,26815,12659
209,12659,26803
209,26803,12893
209,12893,22151
210,31148,31169
210,31169,31146
210,31146,13281
210,13281,23895
210,23895,31157
210,31157,31148
211,26449,12604
211,12604,10572
211,10572,20505
211,20505,11538
211,11538,18490
211,18490,26449
212,10872,31319
212,31319,31259
212,31259,23442
212,23442,35606
212,35606,31297
212,31297,10872
213,23393,25070
213,25070,31345
213,31345,13310
213,13310,19522
213,19522,11220
213,11220,23393
214,13325,18939
214,18939,11537
214,11537,26001
214,26001,18520
214,18520,10879
214,10879,13325
215,33450,31454
215,31454,13755
215,13755,29744
215,29744,31439
215,31439,13761
215,13761,33450
216,13341,21364
216,21364,11782
216,11782,24420
216,24420,16441
216,16441,10347
216,10347,13341
217,31565,18559
217,18559,18548
217,18548,31548
217,31548,31568
217,31568,31541
217,31541,31565
218,31605,15732
218,15732,40153
218,40153,31621
218,31621,15720
218,15720,31562
218,31562,31605
219,11793,23583
219,23583,16454
219,16454,21649
219,21649,27021
219,27021,21406
219,21406,11793
220,31720,20846
220,20846,17225
220,17225,31705
220,31705,18601
220,18601,10896
220,10896,31720
221,23679,21914
221,21914,21866
221,21866,26679
221,26679,23690
221,23690,10900
221,10900,23679
222,27967,20689
222,20689,11584
222,11584,27741
222,27741,23846
222,23846,23835
222,23835,27967
223,23862,31869
223,31869,23850
223,23850,21048
223,21048,21867
223,21867,23812
223,23812,23862
224,26834,31917
224,31917,26822
224,26822,21167
224,21167,21201
224,21201,23912
224,23912,26834
225,23890,18638
225,18638,28107
225,28107,12808
225,12808,18643
225,18643,21190
225,21190,23890
226,19695,32002
226,32002,24823
226,24823,18676
226,18676,23962
226,23962,12833
226,12833,19695
227,17175,10528
227,10528,18655
227,18655,10912
227,10912,23924
227,23924,12249
227,12249,17175
228,32111,13444
228,13444,23947
228,23947,32095
228,32095,23936
228,23936,26972
228,26972,32111
229,29541,16797
229,16797,11167
229,11167,24888
229,24888,16089
229,16089,16096
229,16096,29541
230,28236,12829
230,12829,13428
230,13428,22170
230,22170,12032
230,12032,19289
230,19289,28236
231,17563,10613
231,10613,17924
231,17924,10712
231,10712,16549
231,16549,10372
231,10372,17563
232,32226,10923
232,10923,32243
232,32243,32235
232,32235,23979
232,23979,24775
232,24775,32226
233,32393,30581
233,30581,13198
233,13198,13487
233,13487,14100
233,14100,32290
233,32290,32393
234,24071,19186
234,19186,32361
234,32361,19988
234,19988,19991
234,19991,19200
234,19200,24071
235,32414,10376
235,10376,17382
235,17382,10575
235,10575,26461
235,26461,24044
235,24044,32414
236,22641,30565
236,30565,13196
236,13196,24943
236,24943,22656
236,22656,32459
236,32459,22641
237,32207,22694
237,22694,12086
237,12086,13523
237,13523,32222
237,32222,14114
237,14114,32207
238,28288,19439
238,19439,11186
238,11186,22664
238,22664,28301
238,28301,12844
238,12844,28288
239,16566,10379
239,10379,19319
239,19319,32591
239,32591,28120
239,28120,12842
239,12842,16566
240,32607,34689
240,34689,32625
240,32625,24091
240,24091,25509
240,25509,32617
240,32617,32607
241,18865,10993
241,10993,24121
241,24121,18282
241,18282,22943
241,22943,12123
241,12123,18865
242,24140,16046
242,16046,10249
242,10249,12050
242,12050,19836
242,19836,18825
242,18825,24140
243,22976,16244
243,16244,20180
243,20180,13577
243,13577,17768
243,17768,10667
243,10667,22976
244,30319,25586
244,25586,32758
244,32758,25572
244,25572,30331
244,30331,13157
244,13157,30319
245,13600,32755
245,32755,13598
245,13598,24170
245,24170,18792
245,18792,10963
245,10963,13600
246,16051,10250
246,10250,13042
246,13042,19454
246,19454,22737
246,22737,17073
246,17073,16051
247,32850,22963
247,22963,20094
247,20094,20098
247,20098,11415
247,11415,19409
247,19409,32850
248,29660,26732
248,26732,32876
248,32876,10969
248,10969,32894
248,32894,20108
248,20108,29660
249,13637,19404
249,19404,11177
249,11177,24243
249,24243,19823
249,19823,11320
249,11320,13637
250,20272,11467
250,11467,26137
250,26137,12560
250,12560,22311
250,22311,20270
250,20270,20272
251,18836,10979
251,10979,30374
251,30374,13570
251,13570,30363
251,30363,18832
251,18832,18836
252,24206,22864
252,22864,33012
252,33012,22852
252,22852,19816
252,19816,14569
252,14569,24206
253,28482,12872
253,12872,11445
253,11445,21837
253,21837,11917
253,11917,20221
253,20221,28482
254,33113,24337
254,24337,20303
254,20303,20302
254,20302,13674
254,13674,14805
254,14805,33113
255,17095,14848
255,14848,24280
255,24280,33159
255,33159,20184
255,20184,11439
255,11439,17095
256,20732,33189
256,33189,28005
256,28005,18858
256,18858,18860
256,18860,13690
256,13690,20732
257,14756,30123
257,30123,28845
257,28845,28826
257,28826,28829
257,28829,16623
257,16623,14756
258,29294,21084
258,21084,11702
258,11702,20034
258,20034,29303
258,29303,13003
258,13003,29294
259,24700,12352
259,12352,19133
259,19133,11081
259,11081,27356
259,27356,17672
259,17672,24700
260,33354,33343
260,33343,33370
260,33370,33365
260,33365,24346
260,24346,35488
260,35488,33354
261,13743,18921
261,18921,11008
261,11008,24393
261,24393,18925
261,18925,22386
261,22386,13743
262,11009,13751
262,13751,28902
262,28902,18036
262,18036,24406
262,24406,31458
262,31458,11009
263,17212,10536
263,10536,18161
263,18161,18169
263,18169,29770
263,29770,26051
263,26051,17212
264,29831,13086
264,13086,21308
264,21308,11762
264,11762,17734
264,17734,10654
264,10654,29831
265,21242,11743
265,11743,22437
265,22437,12058
265,12058,26936
265,26936,21238
265,21238,21242
266,29151,18959
266,18959,11023
266,11023,13779
266,13779,29164
266,29164,11021
266,11021,29151
267,33563,13786
267,13786,27638
267,27638,27626
267,27626,31084
267,31084,23599
267,23599,33563
268,21212,11739
268,11739,17996
268,17996,10729
268,10729,16662
268,16662,10401
268,10401,21212
269,10371,13802
269,13802,30405
269,30405,18317
269,18317,30386
269,30386,16527
269,16527,10371
270,13470,22820
270,22820,33659
270,33659,13815
270,13815,32107
270,32107,13443
270,13443,13470
271,19301,11139
271,11139,16765
271,16765,16664
271,16664,16666
271,16666,10403
271,10403,19301
272,28782,12923
272,12923,13830
272,13830,22069
272,22069,11999
272,11999,21461
272,21461,28782
273,24526,21586
273,21586,12330
273,12330,13839
273,13839,21209
273,21209,11738
273,11738,24526
274,39944,33834
274,33834,24451
274,24451,40001
274,40001,33820
274,33820,33810
274,33810,39944
275,19027,11041
275,11041,22589
275,22589,22596
275,22596,29178
275,29178,12979
275,12979,19027
276,33895,13864
276,13864,15077
276,15077,33913
276,33913,34033
276,34033,33942
276,33942,33895
277,20438,12601
277,12601,20425
277,20425,26560
277,26560,20955
277,20955,11664
277,11664,20438
278,16121,10268
278,10268,19066
278,19066,11049
278,11049,16679
278,16679,10408
278,10408,16121
279,34069,34061
279,34061,38145
279,38145,34078
279,34078,24537
279,24537,23092
279,23092,34069
280,21766,11893
280,11893,20924
280,20924,29034
280,29034,12961
280,12961,13907
280,13907,21766
281,29067,21023
281,21023,11684
281,11684,13917
281,13917,29084
281,29084,13920
281,13920,29067
282,39108,34241
282,34241,24586
282,24586,39114
282,39114,34225
282,34225,34214
282,34214,39108
283,34281,23730
283,23730,16463
283,16463,16707
283,16707,10413
283,10413,21753
283,21753,34281
284,26359,26348
284,26348,30839
284,30839,20023
284,20023,20776
284,20776,24651
284,24651,26359
285,22106,12009
285,12009,23184
285,23184,29230
285,29230,12991
285,12991,13957
285,13957,22106
286,28515,12878
286,12878,19103
286,19103,11065
286,11065,22397
286,22397,22354
286,22354,28515
287,34410,20289
287,20289,11469
287,11469,17131
287,17131,10524
287,10524,24633
287,24633,34410
288,24687,19117
288,19117,11074
288,11074,13984
288,13984,28534
288,28534,14942
288,14942,24687
289,34485,23285
289,23285,12161
289,12161,29291
289,29291,13719
289,13719,20357
289,20357,34485
290,17333,10562
290,10562,23297
290,23297,11078
290,11078,28541
290,28541,17329
290,17329,17333
291,34560,23030
291,23030,34539
291,34539,14908
291,14908,33320
291,33320,23041
291,23041,34560
292,22295,19349
292,19349,19352
292,19352,19307
292,19307,24728
292,24728,16161
292,16161,22295
293,14030,32454
293,32454,14028
293,14028,24965
293,24965,29374
